
#还有效的源,#genre#
环球旅游,http://171.212.255.133:18889/udp/239.93.42.31:5140 -- 0.28 MB/s
环球旅游,http://171.213.136.144:8886/udp/239.93.42.31:5140 -- 0.27 MB/s
环球旅游,http://171.213.206.16:8888/udp/239.93.42.31:5140 -- 0.22 MB/s
环球旅游,http://171.213.207.208:8888/udp/239.93.42.31:5140 -- 0.10 MB/s
环球旅游,http://183.222.206.14:8096/udp/239.93.42.31:5140 -- 0.14 MB/s
环球旅游,http://222.212.14.162:1111/udp/239.93.42.31:5140 -- 0.18 MB/s
珠海1,http://113.93.28.246:8088/udp/239.77.0.155:5146 -- 0.21 MB/s
珠海1,http://120.238.99.51:8888/udp/239.77.0.155:5146 -- 0.23 MB/s
珠海1,http://14.121.146.64:554/udp/239.77.0.155:5146 -- 0.40 MB/s
珠海1,http://183.45.17.208:60022/udp/239.77.0.155:5146 -- 0.43 MB/s
珠海1,http://183.51.190.237:6633/udp/239.77.0.155:5146 -- 0.32 MB/s
珠海1,http://59.35.185.47:8188/udp/239.77.0.155:5146 -- 0.28 MB/s
生活时尚,http://112.65.98.250:40999/udp/239.45.3.132:5140 -- 0.14 MB/s
生活时尚,http://112.65.98.32:40999/udp/239.45.3.132:5140 -- 0.00 MB/s
生活时尚,http://116.234.11.167:8898/udp/239.45.3.132:5140 -- 0.38 MB/s
生活时尚,http://118.116.38.54:27777/udp/239.93.0.106:5140 -- 0.28 MB/s
生活时尚,http://171.212.255.133:18889/udp/239.93.0.106:5140 -- 0.19 MB/s
生活时尚,http://171.213.136.144:8886/udp/239.93.0.106:5140 -- 0.28 MB/s
生活时尚,http://171.213.207.208:8888/udp/239.93.0.106:5140 -- 0.00 MB/s
生活时尚,http://180.156.182.124:8888/udp/239.45.3.132:5140 -- 0.18 MB/s
生活时尚,http://180.158.201.25:1024/udp/239.45.3.132:5140 -- 0.33 MB/s
生活时尚,http://180.158.201.25:2048/udp/239.45.3.132:5140 -- 0.26 MB/s
生活时尚,http://183.222.206.14:8096/udp/239.93.0.106:5140 -- 0.18 MB/s
生活时尚,http://222.212.14.162:1111/udp/239.93.0.106:5140 -- 0.28 MB/s
生活时尚,http://58.38.18.167:9200/udp/239.45.3.132:5140 -- 0.26 MB/s
生活时尚,http://61.169.81.67:6842/udp/239.45.3.132:5140 -- 0.20 MB/s
生活时尚,http://61.169.81.67:6844/udp/239.45.3.132:5140 -- 0.24 MB/s
电竞天堂,http://118.116.38.54:27777/udp/239.93.1.135:5140 -- 0.32 MB/s
电竞天堂,http://171.212.255.133:18889/udp/239.93.1.135:5140 -- 0.33 MB/s
电竞天堂,http://171.213.136.144:8886/udp/239.93.1.135:5140 -- 0.33 MB/s
电竞天堂,http://171.213.206.16:8888/udp/239.93.1.135:5140 -- 0.26 MB/s
电竞天堂,http://171.213.207.208:8888/udp/239.93.1.135:5140 -- 0.15 MB/s
电竞天堂,http://222.212.14.162:1111/udp/239.93.1.135:5140 -- 0.27 MB/s
电竞天堂,http://222.212.84.190:54123/udp/239.93.1.135:5140 -- 0.35 MB/s
电视指南高清,http://119.131.24.220:9003/udp/239.253.43.10:5146 -- 0.39 MB/s
电视指南高清,http://120.238.99.51:8888/udp/239.253.43.10:5146 -- 0.08 MB/s
电视指南高清,http://14.121.146.64:554/udp/239.253.43.10:5146 -- 0.41 MB/s
电视指南高清,http://183.45.17.208:60022/udp/239.253.43.10:5146 -- 0.44 MB/s
电视指南高清,http://183.51.190.223:6633/udp/239.253.43.10:5146 -- 0.43 MB/s
界首综合频道,http://183.164.55.123:5000/rtp/238.1.78.195:7432 -- 0.21 MB/s
界首综合频道,http://183.166.57.104:6866/rtp/238.1.78.195:7432 -- 0.28 MB/s
界首综合频道,http://60.168.226.105:2000/rtp/238.1.78.195:7432 -- 0.00 MB/s
界首综合频道,http://60.168.226.114:2000/rtp/238.1.78.195:7432 -- 0.08 MB/s
界首综合频道,http://60.168.226.44:2000/rtp/238.1.78.195:7432 -- 0.25 MB/s
百事通4K,http://112.65.98.32:40999/udp/239.45.1.42:5140 -- 0.18 MB/s
百事通4K,http://116.234.11.167:8898/udp/239.45.1.42:5140 -- 0.35 MB/s
百事通4K,http://180.156.182.124:8888/udp/239.45.1.42:5140 -- 0.46 MB/s
百事通4K,http://180.158.201.25:1024/udp/239.45.1.42:5140 -- 0.00 MB/s
百事通4K,http://180.158.201.25:2048/udp/239.45.1.42:5140 -- 0.33 MB/s
百事通4K,http://58.38.18.167:9200/udp/239.45.1.42:5140 -- 0.24 MB/s
百事通4K,http://61.169.81.67:6842/udp/239.45.1.42:5140 -- 0.20 MB/s
百事通4K,http://61.169.81.67:6844/udp/239.45.1.42:5140 -- 0.15 MB/s
百事通超级体育,http://112.65.98.250:40999/udp/239.45.3.139:5140 -- 0.13 MB/s
百事通超级体育,http://112.65.98.32:40999/udp/239.45.3.139:5140 -- 0.04 MB/s
百事通超级体育,http://116.234.11.167:8898/udp/239.45.3.139:5140 -- 0.40 MB/s
百事通超级体育,http://180.156.182.124:8888/udp/239.45.3.139:5140 -- 0.00 MB/s
百事通超级体育,http://180.158.201.25:1024/udp/239.45.3.139:5140 -- 0.17 MB/s
百事通超级体育,http://180.158.201.25:2048/udp/239.45.3.139:5140 -- 0.38 MB/s
百事通超级体育,http://58.38.18.167:9200/udp/239.45.3.139:5140 -- 0.18 MB/s
百事通超级体育,http://61.169.81.67:6842/udp/239.45.3.139:5140 -- 0.26 MB/s
百事通超级体育,http://61.169.81.67:6844/udp/239.45.3.139:5140 -- 0.31 MB/s
盐山综合,http://120.6.2.177:51888/rtp/239.253.93.144:6312 -- 0.18 MB/s
盐山综合,http://121.29.169.33:888/rtp/239.253.93.144:6312 -- 0.14 MB/s
盐山综合,http://121.29.215.124:888/rtp/239.253.93.144:6312 -- 0.00 MB/s
盐山综合,http://121.29.215.17:888/rtp/239.253.93.144:6312 -- 0.06 MB/s
盐山综合,http://121.29.215.181:888/rtp/239.253.93.144:6312 -- 0.03 MB/s
盐山综合,http://60.10.204.102:7171/rtp/239.253.93.144:6312 -- 0.19 MB/s
盐山综合,http://60.2.190.206:4000/rtp/239.253.93.144:6312 -- 0.20 MB/s
盐山综合,http://60.7.56.21:4000/rtp/239.253.93.144:6312 -- 0.19 MB/s
盐山综合,http://60.7.56.33:4000/rtp/239.253.93.144:6312 -- 0.21 MB/s
盘锦新闻,http://113.225.190.179:8888/rtp/232.0.0.148:1234 -- 0.27 MB/s
盘锦新闻,http://175.169.62.21:8089/rtp/232.0.0.148:1234 -- 0.10 MB/s
睛彩三秦,http://1.83.124.134:8888/rtp/239.112.205.26:5140 -- 0.41 MB/s
睛彩三秦,http://124.116.170.138:8081/rtp/239.112.205.26:5140 -- 0.41 MB/s
睛彩三秦,http://219.145.19.161:9999/rtp/239.112.205.26:5140 -- 0.11 MB/s
睛彩广场舞HD,http://111.193.225.151:8888/rtp/239.3.1.128:8001 -- 0.21 MB/s
睛彩广场舞HD,http://111.194.150.28:8888/rtp/239.3.1.128:8001 -- 0.31 MB/s
睛彩广场舞HD,http://111.196.130.76:8012/rtp/239.3.1.128:8001 -- 0.12 MB/s
睛彩广场舞HD,http://111.196.189.12:5555/rtp/239.3.1.128:8001 -- 0.23 MB/s
睛彩广场舞HD,http://111.199.232.176:8188/rtp/239.3.1.128:8001 -- 0.05 MB/s
睛彩广场舞HD,http://111.199.237.67:8188/rtp/239.3.1.128:8001 -- 0.24 MB/s
睛彩广场舞HD,http://114.243.106.86:8888/rtp/239.3.1.128:8001 -- 0.43 MB/s
睛彩广场舞HD,http://114.244.117.82:8888/rtp/239.3.1.128:8001 -- 0.38 MB/s
睛彩广场舞HD,http://114.252.149.21:8890/rtp/239.3.1.128:8001 -- 0.37 MB/s
睛彩广场舞HD,http://114.252.236.205:8000/rtp/239.3.1.128:8001 -- 0.43 MB/s
睛彩广场舞HD,http://114.253.76.165:58888/rtp/239.3.1.128:8001 -- 0.24 MB/s
睛彩广场舞HD,http://114.254.20.116:18888/rtp/239.3.1.128:8001 -- 0.42 MB/s
睛彩广场舞HD,http://114.254.81.109:2222/rtp/239.3.1.128:8001 -- 0.00 MB/s
睛彩广场舞HD,http://114.254.81.48:2222/rtp/239.3.1.128:8001 -- 0.24 MB/s
睛彩广场舞HD,http://114.254.88.162:2222/rtp/239.3.1.128:8001 -- 0.04 MB/s
睛彩广场舞HD,http://114.254.89.209:2222/rtp/239.3.1.128:8001 -- 0.22 MB/s
睛彩广场舞HD,http://123.113.180.31:8000/rtp/239.3.1.128:8001 -- 0.38 MB/s
睛彩广场舞HD,http://123.113.251.39:8888/rtp/239.3.1.128:8001 -- 0.41 MB/s
睛彩广场舞HD,http://123.114.17.98:4000/rtp/239.3.1.128:8001 -- 0.18 MB/s
睛彩广场舞HD,http://124.64.235.39:8012/rtp/239.3.1.128:8001 -- 0.26 MB/s
睛彩广场舞HD,http://125.34.48.61:8890/rtp/239.3.1.128:8001 -- 0.42 MB/s
睛彩广场舞HD,http://221.219.67.213:5957/rtp/239.3.1.128:8001 -- 0.24 MB/s
睛彩广场舞HD,http://221.221.219.139:31415/rtp/239.3.1.128:8001 -- 0.50 MB/s
睛彩广场舞HD,http://221.223.17.137:8888/rtp/239.3.1.128:8001 -- 0.00 MB/s
睛彩广场舞HD,http://221.223.17.24:58888/rtp/239.3.1.128:8001 -- 0.38 MB/s
睛彩广场舞HD,http://221.223.19.203:58888/rtp/239.3.1.128:8001 -- 0.41 MB/s
睛彩广场舞HD,http://221.223.20.56:8888/rtp/239.3.1.128:8001 -- 0.13 MB/s
睛彩广场舞HD,http://221.223.42.10:31027/rtp/239.3.1.128:8001 -- 0.39 MB/s
睛彩广场舞HD,http://221.223.43.25:31027/rtp/239.3.1.128:8001 -- 0.37 MB/s
睛彩广场舞HD,http://222.128.169.213:8888/rtp/239.3.1.128:8001 -- 0.42 MB/s
睛彩广场舞HD,http://222.129.137.223:8888/rtp/239.3.1.128:8001 -- 0.13 MB/s
睛彩广场舞HD,http://222.129.141.10:8888/rtp/239.3.1.128:8001 -- 0.43 MB/s
睛彩广场舞HD,http://223.72.25.197:31027/rtp/239.3.1.128:8001 -- 0.46 MB/s
睛彩竞技HD,http://111.193.225.151:8888/rtp/239.3.1.125:8001 -- 0.35 MB/s
睛彩竞技HD,http://111.194.150.28:8888/rtp/239.3.1.125:8001 -- 0.31 MB/s
睛彩竞技HD,http://111.196.130.76:8012/rtp/239.3.1.125:8001 -- 0.15 MB/s
睛彩竞技HD,http://111.196.189.12:5555/rtp/239.3.1.125:8001 -- 0.05 MB/s
睛彩竞技HD,http://111.199.232.176:8188/rtp/239.3.1.125:8001 -- 0.20 MB/s
睛彩竞技HD,http://114.243.106.86:8888/rtp/239.3.1.125:8001 -- 0.43 MB/s
睛彩竞技HD,http://114.244.117.82:8888/rtp/239.3.1.125:8001 -- 0.37 MB/s
睛彩竞技HD,http://114.252.149.21:8890/rtp/239.3.1.125:8001 -- 0.15 MB/s
睛彩竞技HD,http://114.252.236.205:8000/rtp/239.3.1.125:8001 -- 0.27 MB/s
睛彩竞技HD,http://114.252.238.87:8000/rtp/239.3.1.125:8001 -- 0.27 MB/s
睛彩竞技HD,http://114.253.247.226:4022/rtp/239.3.1.125:8001 -- 0.00 MB/s
睛彩竞技HD,http://114.253.76.165:58888/rtp/239.3.1.125:8001 -- 0.36 MB/s
睛彩竞技HD,http://114.254.20.116:18888/rtp/239.3.1.125:8001 -- 0.42 MB/s
睛彩竞技HD,http://114.254.81.109:2222/rtp/239.3.1.125:8001 -- 0.25 MB/s
睛彩竞技HD,http://114.254.81.48:2222/rtp/239.3.1.125:8001 -- 0.10 MB/s
睛彩竞技HD,http://114.254.88.162:2222/rtp/239.3.1.125:8001 -- 0.22 MB/s
睛彩竞技HD,http://114.254.89.209:2222/rtp/239.3.1.125:8001 -- 0.02 MB/s
睛彩竞技HD,http://123.113.180.31:8000/rtp/239.3.1.125:8001 -- 0.14 MB/s
睛彩竞技HD,http://123.113.251.39:8888/rtp/239.3.1.125:8001 -- 0.42 MB/s
睛彩竞技HD,http://123.114.17.98:4000/rtp/239.3.1.125:8001 -- 0.18 MB/s
睛彩竞技HD,http://124.64.235.39:8012/rtp/239.3.1.125:8001 -- 0.23 MB/s
睛彩竞技HD,http://125.34.48.61:8890/rtp/239.3.1.125:8001 -- 0.38 MB/s
睛彩竞技HD,http://221.219.67.213:5957/rtp/239.3.1.125:8001 -- 0.38 MB/s
睛彩竞技HD,http://221.221.219.139:31415/rtp/239.3.1.125:8001 -- 0.49 MB/s
睛彩竞技HD,http://221.223.17.137:8888/rtp/239.3.1.125:8001 -- 0.06 MB/s
睛彩竞技HD,http://221.223.17.24:58888/rtp/239.3.1.125:8001 -- 0.43 MB/s
睛彩竞技HD,http://221.223.19.203:58888/rtp/239.3.1.125:8001 -- 0.43 MB/s
睛彩竞技HD,http://221.223.20.56:8888/rtp/239.3.1.125:8001 -- 0.15 MB/s
睛彩竞技HD,http://221.223.42.10:31027/rtp/239.3.1.125:8001 -- 0.31 MB/s
睛彩竞技HD,http://221.223.43.25:31027/rtp/239.3.1.125:8001 -- 0.41 MB/s
睛彩竞技HD,http://222.128.169.213:8888/rtp/239.3.1.125:8001 -- 0.27 MB/s
睛彩竞技HD,http://222.129.137.223:8888/rtp/239.3.1.125:8001 -- 0.39 MB/s
睛彩竞技HD,http://222.129.141.10:8888/rtp/239.3.1.125:8001 -- 0.11 MB/s
睛彩竞技HD,http://223.72.25.197:31027/rtp/239.3.1.125:8001 -- 0.21 MB/s
睛彩篮球HD,http://111.193.225.151:8888/rtp/239.3.1.126:8001 -- 0.24 MB/s
睛彩篮球HD,http://111.194.150.28:8888/rtp/239.3.1.126:8001 -- 0.29 MB/s
睛彩篮球HD,http://111.196.130.76:8012/rtp/239.3.1.126:8001 -- 0.12 MB/s
睛彩篮球HD,http://111.196.189.12:5555/rtp/239.3.1.126:8001 -- 0.23 MB/s
睛彩篮球HD,http://111.199.232.176:8188/rtp/239.3.1.126:8001 -- 0.22 MB/s
睛彩篮球HD,http://111.199.237.67:8188/rtp/239.3.1.126:8001 -- 0.19 MB/s
睛彩篮球HD,http://114.243.106.86:8888/rtp/239.3.1.126:8001 -- 0.42 MB/s
睛彩篮球HD,http://114.244.117.82:8888/rtp/239.3.1.126:8001 -- 0.02 MB/s
睛彩篮球HD,http://114.252.149.21:8890/rtp/239.3.1.126:8001 -- 0.20 MB/s
睛彩篮球HD,http://114.252.236.205:8000/rtp/239.3.1.126:8001 -- 0.38 MB/s
睛彩篮球HD,http://114.252.238.87:8000/rtp/239.3.1.126:8001 -- 0.17 MB/s
睛彩篮球HD,http://114.253.247.226:4022/rtp/239.3.1.126:8001 -- 0.18 MB/s
睛彩篮球HD,http://114.253.76.165:58888/rtp/239.3.1.126:8001 -- 0.39 MB/s
睛彩篮球HD,http://114.254.20.116:18888/rtp/239.3.1.126:8001 -- 0.42 MB/s
睛彩篮球HD,http://114.254.81.109:2222/rtp/239.3.1.126:8001 -- 0.24 MB/s
睛彩篮球HD,http://114.254.81.48:2222/rtp/239.3.1.126:8001 -- 0.29 MB/s
睛彩篮球HD,http://114.254.88.162:2222/rtp/239.3.1.126:8001 -- 0.44 MB/s
睛彩篮球HD,http://114.254.89.209:2222/rtp/239.3.1.126:8001 -- 0.22 MB/s
睛彩篮球HD,http://123.113.180.31:8000/rtp/239.3.1.126:8001 -- 0.15 MB/s
睛彩篮球HD,http://123.113.251.39:8888/rtp/239.3.1.126:8001 -- 0.29 MB/s
睛彩篮球HD,http://123.114.17.98:4000/rtp/239.3.1.126:8001 -- 0.10 MB/s
睛彩篮球HD,http://124.64.235.39:8012/rtp/239.3.1.126:8001 -- 0.23 MB/s
睛彩篮球HD,http://125.34.48.61:8890/rtp/239.3.1.126:8001 -- 0.41 MB/s
睛彩篮球HD,http://221.219.67.213:5957/rtp/239.3.1.126:8001 -- 0.42 MB/s
睛彩篮球HD,http://221.221.219.139:31415/rtp/239.3.1.126:8001 -- 0.50 MB/s
睛彩篮球HD,http://221.223.17.137:8888/rtp/239.3.1.126:8001 -- 0.12 MB/s
睛彩篮球HD,http://221.223.17.24:58888/rtp/239.3.1.126:8001 -- 0.25 MB/s
睛彩篮球HD,http://221.223.19.203:58888/rtp/239.3.1.126:8001 -- 0.43 MB/s
睛彩篮球HD,http://221.223.20.56:8888/rtp/239.3.1.126:8001 -- 0.00 MB/s
睛彩篮球HD,http://221.223.42.10:31027/rtp/239.3.1.126:8001 -- 0.23 MB/s
睛彩篮球HD,http://221.223.43.25:31027/rtp/239.3.1.126:8001 -- 0.37 MB/s
睛彩篮球HD,http://222.128.169.213:8888/rtp/239.3.1.126:8001 -- 0.24 MB/s
睛彩篮球HD,http://222.129.137.223:8888/rtp/239.3.1.126:8001 -- 0.23 MB/s
睛彩篮球HD,http://223.72.25.197:31027/rtp/239.3.1.126:8001 -- 0.13 MB/s
睛彩羽毛球HD,http://111.193.225.151:8888/rtp/239.3.1.127:8001 -- 0.36 MB/s
睛彩羽毛球HD,http://111.194.150.28:8888/rtp/239.3.1.127:8001 -- 0.30 MB/s
睛彩羽毛球HD,http://111.196.130.76:8012/rtp/239.3.1.127:8001 -- 0.12 MB/s
睛彩羽毛球HD,http://111.196.189.12:5555/rtp/239.3.1.127:8001 -- 0.17 MB/s
睛彩羽毛球HD,http://111.199.232.176:8188/rtp/239.3.1.127:8001 -- 0.12 MB/s
睛彩羽毛球HD,http://111.199.237.67:8188/rtp/239.3.1.127:8001 -- 0.20 MB/s
睛彩羽毛球HD,http://114.243.106.86:8888/rtp/239.3.1.127:8001 -- 0.44 MB/s
睛彩羽毛球HD,http://114.244.117.82:8888/rtp/239.3.1.127:8001 -- 0.41 MB/s
睛彩羽毛球HD,http://114.252.149.21:8890/rtp/239.3.1.127:8001 -- 0.37 MB/s
睛彩羽毛球HD,http://114.252.236.205:8000/rtp/239.3.1.127:8001 -- 0.24 MB/s
睛彩羽毛球HD,http://114.252.238.87:8000/rtp/239.3.1.127:8001 -- 0.10 MB/s
睛彩羽毛球HD,http://114.253.247.226:4022/rtp/239.3.1.127:8001 -- 0.40 MB/s
睛彩羽毛球HD,http://114.253.76.165:58888/rtp/239.3.1.127:8001 -- 0.21 MB/s
睛彩羽毛球HD,http://114.254.20.116:18888/rtp/239.3.1.127:8001 -- 0.35 MB/s
睛彩羽毛球HD,http://114.254.81.109:2222/rtp/239.3.1.127:8001 -- 0.24 MB/s
睛彩羽毛球HD,http://114.254.81.48:2222/rtp/239.3.1.127:8001 -- 0.40 MB/s
睛彩羽毛球HD,http://114.254.88.162:2222/rtp/239.3.1.127:8001 -- 0.02 MB/s
睛彩羽毛球HD,http://123.113.180.31:8000/rtp/239.3.1.127:8001 -- 0.23 MB/s
睛彩羽毛球HD,http://123.113.251.39:8888/rtp/239.3.1.127:8001 -- 0.37 MB/s
睛彩羽毛球HD,http://123.114.17.98:4000/rtp/239.3.1.127:8001 -- 0.19 MB/s
睛彩羽毛球HD,http://124.64.235.39:8012/rtp/239.3.1.127:8001 -- 0.17 MB/s
睛彩羽毛球HD,http://125.34.48.61:8890/rtp/239.3.1.127:8001 -- 0.42 MB/s
睛彩羽毛球HD,http://221.219.67.213:5957/rtp/239.3.1.127:8001 -- 0.25 MB/s
睛彩羽毛球HD,http://221.221.219.139:31415/rtp/239.3.1.127:8001 -- 0.50 MB/s
睛彩羽毛球HD,http://221.223.17.137:8888/rtp/239.3.1.127:8001 -- 0.09 MB/s
睛彩羽毛球HD,http://221.223.17.24:58888/rtp/239.3.1.127:8001 -- 0.43 MB/s
睛彩羽毛球HD,http://221.223.19.203:58888/rtp/239.3.1.127:8001 -- 0.00 MB/s
睛彩羽毛球HD,http://221.223.20.56:8888/rtp/239.3.1.127:8001 -- 0.35 MB/s
睛彩羽毛球HD,http://221.223.42.10:31027/rtp/239.3.1.127:8001 -- 0.12 MB/s
睛彩羽毛球HD,http://221.223.43.25:31027/rtp/239.3.1.127:8001 -- 0.40 MB/s
睛彩羽毛球HD,http://222.128.169.213:8888/rtp/239.3.1.127:8001 -- 0.36 MB/s
睛彩羽毛球HD,http://222.129.137.223:8888/rtp/239.3.1.127:8001 -- 0.24 MB/s
睛彩羽毛球HD,http://222.129.141.10:8888/rtp/239.3.1.127:8001 -- 0.43 MB/s
睛彩羽毛球HD,http://223.72.25.197:31027/rtp/239.3.1.127:8001 -- 0.27 MB/s
石台综合频道,http://60.168.226.105:2000/rtp/238.1.78.221:7640 -- 0.00 MB/s
石台综合频道,http://60.168.226.114:2000/rtp/238.1.78.221:7640 -- 0.04 MB/s
石台综合频道,http://60.168.226.44:2000/rtp/238.1.78.221:7640 -- 0.03 MB/s
石家庄娱乐,http://121.29.169.33:888/rtp/239.253.92.93:8120 -- 0.06 MB/s
石家庄娱乐,http://121.29.215.124:888/rtp/239.253.92.93:8120 -- 0.35 MB/s
石家庄娱乐,http://121.29.215.181:888/rtp/239.253.92.93:8120 -- 0.21 MB/s
石家庄娱乐,http://60.10.204.102:7171/rtp/239.253.92.93:8120 -- 0.43 MB/s
石家庄娱乐,http://60.2.190.206:4000/rtp/239.253.92.93:8120 -- 0.32 MB/s
石家庄娱乐,http://60.7.56.21:4000/rtp/239.253.92.93:8120 -- 0.36 MB/s
石家庄娱乐,http://60.7.56.33:4000/rtp/239.253.92.93:8120 -- 0.31 MB/s
石家庄新闻,http://120.6.2.177:51888/rtp/239.253.92.149:6035 -- 0.16 MB/s
石家庄新闻,http://121.29.169.33:888/rtp/239.253.92.149:6035 -- 0.03 MB/s
石家庄新闻,http://121.29.215.124:888/rtp/239.253.92.149:6035 -- 0.03 MB/s
石家庄新闻,http://121.29.215.17:888/rtp/239.253.92.149:6035 -- 0.09 MB/s
石家庄新闻,http://121.29.215.181:888/rtp/239.253.92.149:6035 -- 0.13 MB/s
石家庄新闻,http://60.10.204.102:7171/rtp/239.253.92.149:6035 -- 0.39 MB/s
石家庄新闻,http://60.2.190.206:4000/rtp/239.253.92.149:6035 -- 0.42 MB/s
石家庄新闻,http://60.7.56.21:4000/rtp/239.253.92.149:6035 -- 0.23 MB/s
石家庄新闻,http://60.7.56.33:4000/rtp/239.253.92.149:6035 -- 0.42 MB/s
石家庄生活,http://120.6.2.177:51888/rtp/239.253.92.94:8121 -- 0.25 MB/s
石家庄生活,http://121.29.169.33:888/rtp/239.253.92.94:8121 -- 0.21 MB/s
石家庄生活,http://121.29.215.124:888/rtp/239.253.92.94:8121 -- 0.00 MB/s
石家庄生活,http://121.29.215.17:888/rtp/239.253.92.94:8121 -- 0.21 MB/s
石家庄生活,http://121.29.215.181:888/rtp/239.253.92.94:8121 -- 0.19 MB/s
石家庄生活,http://60.10.204.102:7171/rtp/239.253.92.94:8121 -- 0.38 MB/s
石家庄生活,http://60.2.190.206:4000/rtp/239.253.92.94:8121 -- 0.24 MB/s
石家庄生活,http://60.7.56.21:4000/rtp/239.253.92.94:8121 -- 0.16 MB/s
石家庄生活,http://60.7.56.33:4000/rtp/239.253.92.94:8121 -- 0.40 MB/s
矿区电视,http://120.6.2.177:51888/rtp/239.253.92.215:6067 -- 0.23 MB/s
矿区电视,http://121.29.169.33:888/rtp/239.253.92.215:6067 -- 0.00 MB/s
矿区电视,http://121.29.215.124:888/rtp/239.253.92.215:6067 -- 0.36 MB/s
矿区电视,http://121.29.215.17:888/rtp/239.253.92.215:6067 -- 0.12 MB/s
矿区电视,http://121.29.215.181:888/rtp/239.253.92.215:6067 -- 0.22 MB/s
矿区电视,http://60.10.204.102:7171/rtp/239.253.92.215:6067 -- 0.22 MB/s
矿区电视,http://60.7.56.21:4000/rtp/239.253.92.215:6067 -- 0.23 MB/s
矿区电视,http://60.7.56.33:4000/rtp/239.253.92.215:6067 -- 0.08 MB/s
祁门综合频道,http://183.166.57.104:6866/rtp/238.1.79.14:4224 -- 0.27 MB/s
祁门综合频道,http://60.168.226.105:2000/rtp/238.1.79.14:4224 -- 0.04 MB/s
祁门综合频道,http://60.168.226.114:2000/rtp/238.1.79.14:4224 -- 0.00 MB/s
祁门综合频道,http://60.168.226.44:2000/rtp/238.1.79.14:4224 -- 0.09 MB/s
禹城综合,http://140.250.83.219:65235/rtp/239.21.1.241:5002 -- 0.31 MB/s
禹城综合,http://144.0.5.116:58889/rtp/239.21.1.241:5002 -- 0.02 MB/s
禹城综艺,http://140.250.83.219:65235/rtp/239.21.1.242:5002 -- 0.16 MB/s
科右中旗电视,http://106.125.156.6:4000/udp/239.29.0.178:5000 -- 0.04 MB/s
科右中旗电视,http://106.35.124.72:54022/udp/239.29.0.178:5000 -- 0.23 MB/s
秦皇岛公共,http://120.6.2.177:51888/rtp/239.253.92.53:6022 -- 0.23 MB/s
秦皇岛公共,http://121.29.169.33:888/rtp/239.253.92.53:6022 -- 0.21 MB/s
秦皇岛公共,http://121.29.215.124:888/rtp/239.253.92.53:6022 -- 0.22 MB/s
秦皇岛公共,http://121.29.215.17:888/rtp/239.253.92.53:6022 -- 0.02 MB/s
秦皇岛公共,http://121.29.215.181:888/rtp/239.253.92.53:6022 -- 0.00 MB/s
秦皇岛公共,http://60.10.204.102:7171/rtp/239.253.92.53:6022 -- 0.42 MB/s
秦皇岛公共,http://60.7.56.21:4000/rtp/239.253.92.53:6022 -- 0.28 MB/s
秦皇岛公共,http://60.7.56.33:4000/rtp/239.253.92.53:6022 -- 0.22 MB/s
秦皇岛影视,http://120.6.2.177:51888/rtp/239.253.92.54:6023 -- 0.25 MB/s
秦皇岛影视,http://121.29.169.33:888/rtp/239.253.92.54:6023 -- 0.23 MB/s
秦皇岛影视,http://121.29.215.17:888/rtp/239.253.92.54:6023 -- 0.00 MB/s
秦皇岛影视,http://121.29.215.181:888/rtp/239.253.92.54:6023 -- 0.00 MB/s
秦皇岛影视,http://60.10.204.102:7171/rtp/239.253.92.54:6023 -- 0.39 MB/s
秦皇岛影视,http://60.2.190.206:4000/rtp/239.253.92.54:6023 -- 0.37 MB/s
秦皇岛影视,http://60.7.56.21:4000/rtp/239.253.92.54:6023 -- 0.13 MB/s
秦皇岛影视,http://60.7.56.33:4000/rtp/239.253.92.54:6023 -- 0.22 MB/s
秦皇岛新闻,http://120.6.2.177:51888/rtp/239.253.92.52:6021 -- 0.22 MB/s
秦皇岛新闻,http://121.29.169.33:888/rtp/239.253.92.52:6021 -- 0.20 MB/s
秦皇岛新闻,http://121.29.215.124:888/rtp/239.253.92.52:6021 -- 0.15 MB/s
秦皇岛新闻,http://121.29.215.17:888/rtp/239.253.92.52:6021 -- 0.00 MB/s
秦皇岛新闻,http://121.29.215.181:888/rtp/239.253.92.52:6021 -- 0.24 MB/s
秦皇岛新闻,http://60.10.204.102:7171/rtp/239.253.92.52:6021 -- 0.07 MB/s
秦皇岛新闻,http://60.7.56.21:4000/rtp/239.253.92.52:6021 -- 0.24 MB/s
秦皇岛新闻,http://60.7.56.33:4000/rtp/239.253.92.52:6021 -- 0.43 MB/s
突泉电视,http://106.125.156.6:4000/udp/239.29.0.174:5000 -- 0.01 MB/s
第一剧场高清,http://113.93.28.246:8088/udp/239.253.43.15:5146 -- 0.33 MB/s
第一剧场高清,http://119.131.24.220:9003/udp/239.253.43.15:5146 -- 0.24 MB/s
第一剧场高清,http://120.238.99.51:8888/udp/239.253.43.15:5146 -- 0.12 MB/s
第一剧场高清,http://125.89.163.44:8888/udp/239.253.43.15:5146 -- 0.23 MB/s
第一剧场高清,http://14.112.85.22:40222/udp/239.253.43.15:5146 -- 0.43 MB/s
第一剧场高清,http://14.121.146.64:554/udp/239.253.43.15:5146 -- 0.40 MB/s
第一剧场高清,http://183.0.201.132:8188/udp/239.253.43.15:5146 -- 0.23 MB/s
