
#天津,#genre#
CCTV2高清,http://61.145.208.25:9090/udp/239.77.0.137:5146 -- 0.29 MB/s
CCTV2高清,http://14.145.225.183:8888/udp/239.77.0.137:5146 -- 0.42 MB/s
CCTV2高清,http://119.134.111.57:8888/udp/239.77.0.137:5146 -- 0.14 MB/s
CCTV2高清,http://113.90.244.76:4000/udp/239.77.0.137:5146 -- 0.44 MB/s
CCTV2高清,http://183.7.121.196:8088/udp/239.77.0.137:5146 -- 0.00 MB/s
CCTV2高清,http://120.238.99.51:8888/udp/239.77.0.137:5146 -- 0.43 MB/s
CCTV2高清,http://58.63.65.114:8888/udp/239.77.0.137:5146 -- 0.43 MB/s
CCTV2高清,http://125.89.163.44:8888/udp/239.77.0.137:5146 -- 0.44 MB/s
CCTV2高清,http://119.131.26.82:9003/udp/239.77.0.137:5146 -- 0.45 MB/s
CCTV3高清,http://14.121.146.213:554/udp/239.77.0.169:5146 -- 0.24 MB/s
CCTV3高清,http://113.90.244.76:4000/udp/239.77.0.169:5146 -- 0.45 MB/s
CCTV3高清,http://61.145.208.25:9090/udp/239.77.0.169:5146 -- 0.19 MB/s
CCTV3高清,http://119.134.111.57:8888/udp/239.77.0.169:5146 -- 0.07 MB/s
CCTV3高清,http://58.63.65.114:8888/udp/239.77.0.169:5146 -- 0.45 MB/s
CCTV3高清,http://120.234.5.29:7000/udp/239.77.0.169:5146 -- 0.17 MB/s
CCTV3高清,http://14.145.225.183:8888/udp/239.77.0.169:5146 -- 0.32 MB/s
CCTV3高清,http://119.131.26.82:9003/udp/239.77.0.169:5146 -- 0.43 MB/s
CCTV3高清,http://120.234.5.29:6000/udp/239.77.0.169:5146 -- 0.13 MB/s
CCTV3高清,http://120.234.5.28:6000/udp/239.77.0.169:5146 -- 0.18 MB/s
CCTV3高清,http://120.234.5.28:7000/udp/239.77.0.169:5146 -- 0.15 MB/s
CCTV3高清,http://119.134.111.179:8888/udp/239.77.0.169:5146 -- 0.09 MB/s
CCTV3高清,http://125.89.163.44:8888/udp/239.77.0.169:5146 -- 0.45 MB/s
CCTV3高清,http://183.7.121.196:8088/udp/239.77.0.169:5146 -- 0.34 MB/s
CCTV4高清,http://120.238.99.51:8888/udp/239.77.0.78:5146 -- 0.42 MB/s
CCTV4高清,http://119.134.111.57:8888/udp/239.77.0.78:5146 -- 0.35 MB/s
CCTV4高清,http://119.134.111.179:8888/udp/239.77.0.78:5146 -- 0.14 MB/s
CCTV4高清,http://58.63.65.114:8888/udp/239.77.0.78:5146 -- 0.42 MB/s
CCTV4高清,http://14.121.146.213:554/udp/239.77.0.78:5146 -- 0.22 MB/s
CCTV4高清,http://113.100.72.119:8899/udp/239.77.0.78:5146 -- 0.43 MB/s
CCTV4高清,http://113.90.244.76:4000/udp/239.77.0.78:5146 -- 0.44 MB/s
CCTV4高清,http://14.145.225.183:8888/udp/239.77.0.78:5146 -- 0.46 MB/s
CCTV4高清,http://183.7.121.196:8088/udp/239.77.0.78:5146 -- 0.42 MB/s
CCTV4高清,http://119.131.26.82:9003/udp/239.77.0.78:5146 -- 0.46 MB/s
CCTV4高清,http://61.145.208.25:9090/udp/239.77.0.78:5146 -- 0.32 MB/s
CCTV4高清,http://125.89.163.44:8888/udp/239.77.0.78:5146 -- 0.43 MB/s
CCTV5高清,http://120.234.5.29:7000/udp/239.77.0.170:5146 -- 0.30 MB/s
CCTV5高清,http://113.100.72.119:8899/udp/239.77.0.170:5146 -- 0.42 MB/s
CCTV5高清,http://119.134.111.179:8888/udp/239.77.0.170:5146 -- 0.14 MB/s
CCTV5高清,http://14.121.146.213:554/udp/239.77.0.170:5146 -- 0.10 MB/s
CCTV5高清,http://120.234.5.28:7000/udp/239.77.0.170:5146 -- 0.16 MB/s
CCTV5高清,http://125.89.163.44:8888/udp/239.77.0.170:5146 -- 0.00 MB/s
CCTV5高清,http://120.234.5.28:6000/udp/239.77.0.170:5146 -- 0.10 MB/s
CCTV5高清,http://113.90.244.76:4000/udp/239.77.0.170:5146 -- 0.45 MB/s
CCTV5高清,http://183.7.121.196:8088/udp/239.77.0.170:5146 -- 0.40 MB/s
CCTV5高清,http://58.63.65.114:8888/udp/239.77.0.170:5146 -- 0.44 MB/s
CCTV5高清,http://14.145.225.183:8888/udp/239.77.0.170:5146 -- 0.39 MB/s
CCTV5高清,http://120.234.5.29:6000/udp/239.77.0.170:5146 -- 0.09 MB/s
CCTV5高清,http://119.131.26.82:9003/udp/239.77.0.170:5146 -- 0.44 MB/s
CCTV5高清,http://61.145.208.25:9090/udp/239.77.0.170:5146 -- 0.20 MB/s
CCTV5高清,http://119.134.111.57:8888/udp/239.77.0.170:5146 -- 0.12 MB/s
CCTV5＋体育高清,http://120.234.5.28:7000/udp/239.77.0.87:5146 -- 0.05 MB/s
CCTV5＋体育高清,http://120.238.99.51:8888/udp/239.77.0.87:5146 -- 0.42 MB/s
CCTV5＋体育高清,http://125.89.163.44:8888/udp/239.77.0.87:5146 -- 0.43 MB/s
CCTV5＋体育高清,http://119.134.111.57:8888/udp/239.77.0.87:5146 -- 0.15 MB/s
CCTV5＋体育高清,http://113.100.72.119:8899/udp/239.77.0.87:5146 -- 0.42 MB/s
CCTV5＋体育高清,http://183.7.121.196:8088/udp/239.77.0.87:5146 -- 0.43 MB/s
CCTV5＋体育高清,http://119.131.26.82:9003/udp/239.77.0.87:5146 -- 0.45 MB/s
CCTV5＋体育高清,http://58.63.65.114:8888/udp/239.77.0.87:5146 -- 0.40 MB/s
CCTV5＋体育高清,http://120.234.5.29:7000/udp/239.77.0.87:5146 -- 0.08 MB/s
CCTV5＋体育高清,http://14.121.146.213:554/udp/239.77.0.87:5146 -- 0.27 MB/s
CCTV5＋体育高清,http://119.134.111.179:8888/udp/239.77.0.87:5146 -- 0.11 MB/s
CCTV5＋体育高清,http://120.234.5.29:6000/udp/239.77.0.87:5146 -- 0.11 MB/s
CCTV5＋体育高清,http://113.90.244.76:4000/udp/239.77.0.87:5146 -- 0.45 MB/s
CCTV5＋体育高清,http://120.234.5.28:6000/udp/239.77.0.87:5146 -- 0.11 MB/s
CCTV5＋体育高清,http://61.145.208.25:9090/udp/239.77.0.87:5146 -- 0.22 MB/s
CCTV6高清,http://183.7.121.196:8088/udp/239.77.0.171:5146 -- 0.42 MB/s
CCTV6高清,http://61.145.208.25:9090/udp/239.77.0.171:5146 -- 0.28 MB/s
CCTV6高清,http://120.234.5.29:6000/udp/239.77.0.171:5146 -- 0.06 MB/s
CCTV6高清,http://120.234.5.29:7000/udp/239.77.0.171:5146 -- 0.07 MB/s
CCTV6高清,http://14.121.146.213:554/udp/239.77.0.171:5146 -- 0.13 MB/s
CCTV6高清,http://113.90.244.76:4000/udp/239.77.0.171:5146 -- 0.44 MB/s
CCTV6高清,http://119.131.26.82:9003/udp/239.77.0.171:5146 -- 0.45 MB/s
CCTV6高清,http://58.63.65.114:8888/udp/239.77.0.171:5146 -- 0.45 MB/s
CCTV6高清,http://113.100.72.119:8899/udp/239.77.0.171:5146 -- 0.42 MB/s
CCTV6高清,http://119.134.111.179:8888/udp/239.77.0.171:5146 -- 0.07 MB/s
CCTV6高清,http://119.134.111.57:8888/udp/239.77.0.171:5146 -- 0.08 MB/s
CCTV6高清,http://120.234.5.28:6000/udp/239.77.0.171:5146 -- 0.06 MB/s
CCTV6高清,http://120.234.5.28:7000/udp/239.77.0.171:5146 -- 0.06 MB/s
CCTV6高清,http://14.145.225.183:8888/udp/239.77.0.171:5146 -- 0.25 MB/s
CCTV6高清,http://125.89.163.44:8888/udp/239.77.0.171:5146 -- 0.43 MB/s
CCTV7高清,http://61.145.208.25:9090/udp/239.77.0.138:5146 -- 0.31 MB/s
CCTV7高清,http://14.121.146.213:554/udp/239.77.0.138:5146 -- 0.12 MB/s
CCTV7高清,http://119.131.26.82:9003/udp/239.77.0.138:5146 -- 0.45 MB/s
CCTV7高清,http://183.7.121.196:8088/udp/239.77.0.138:5146 -- 0.24 MB/s
CCTV7高清,http://125.89.163.44:8888/udp/239.77.0.138:5146 -- 0.44 MB/s
CCTV7高清,http://113.90.244.76:4000/udp/239.77.0.138:5146 -- 0.25 MB/s
CCTV7高清,http://113.100.72.119:8899/udp/239.77.0.138:5146 -- 0.00 MB/s
CCTV7高清,http://58.63.65.114:8888/udp/239.77.0.138:5146 -- 0.00 MB/s
CCTV8高清,http://14.145.225.183:8888/udp/239.77.0.172:5146 -- 0.45 MB/s
CCTV8高清,http://120.234.5.29:7000/udp/239.77.0.172:5146 -- 0.11 MB/s
CCTV8高清,http://61.145.208.25:9090/udp/239.77.0.172:5146 -- 0.07 MB/s
CCTV8高清,http://183.7.121.196:8088/udp/239.77.0.172:5146 -- 0.39 MB/s
CCTV8高清,http://119.131.26.82:9003/udp/239.77.0.172:5146 -- 0.45 MB/s
CCTV8高清,http://120.234.5.28:7000/udp/239.77.0.172:5146 -- 0.15 MB/s
CCTV8高清,http://14.121.146.213:554/udp/239.77.0.172:5146 -- 0.26 MB/s
CCTV8高清,http://119.134.111.57:8888/udp/239.77.0.172:5146 -- 0.16 MB/s
CCTV8高清,http://113.100.72.119:8899/udp/239.77.0.172:5146 -- 0.03 MB/s
CCTV8高清,http://120.234.5.29:6000/udp/239.77.0.172:5146 -- 0.08 MB/s
CCTV8高清,http://113.90.244.76:4000/udp/239.77.0.172:5146 -- 0.02 MB/s
CCTV8高清,http://120.238.99.51:8888/udp/239.77.0.172:5146 -- 0.43 MB/s
CCTV8高清,http://120.234.5.28:6000/udp/239.77.0.172:5146 -- 0.13 MB/s
CCTV8高清,http://58.63.65.114:8888/udp/239.77.0.172:5146 -- 0.46 MB/s
CCTV9高清,http://58.63.65.114:8888/udp/239.77.0.135:5146 -- 0.39 MB/s
CCTV9高清,http://119.134.111.179:8888/udp/239.77.0.135:5146 -- 0.27 MB/s
CCTV9高清,http://14.145.225.183:8888/udp/239.77.0.135:5146 -- 0.25 MB/s
CCTV9高清,http://120.238.99.51:8888/udp/239.77.0.135:5146 -- 0.42 MB/s
CCTV9高清,http://61.145.208.25:9090/udp/239.77.0.135:5146 -- 0.26 MB/s
CCTV9高清,http://113.100.72.119:8899/udp/239.77.0.135:5146 -- 0.44 MB/s
CCTV9高清,http://14.121.146.213:554/udp/239.77.0.135:5146 -- 0.17 MB/s
CCTV9高清,http://183.7.121.196:8088/udp/239.77.0.135:5146 -- 0.29 MB/s
CCTV9高清,http://113.90.244.76:4000/udp/239.77.0.135:5146 -- 0.44 MB/s
CCTV9高清,http://119.131.26.82:9003/udp/239.77.0.135:5146 -- 0.46 MB/s
CCTV9高清,http://125.89.163.44:8888/udp/239.77.0.135:5146 -- 0.43 MB/s
CETV2,http://113.100.72.119:8899/udp/239.77.0.28:5146 -- 0.27 MB/s
CETV2,http://119.131.26.82:9003/udp/239.77.0.28:5146 -- 0.26 MB/s
CETV2,http://119.134.111.179:8888/udp/239.77.0.28:5146 -- 0.27 MB/s
CETV2,http://183.7.121.196:8088/udp/239.77.0.28:5146 -- 0.27 MB/s
CETV2,http://58.63.65.114:8888/udp/239.77.0.28:5146 -- 0.00 MB/s
CETV2,http://14.121.146.213:554/udp/239.77.0.28:5146 -- 0.00 MB/s
CETV2,http://125.89.163.44:8888/udp/239.77.0.28:5146 -- 0.25 MB/s
CETV2,http://113.90.244.76:4000/udp/239.77.0.28:5146 -- 0.03 MB/s
CETV2,http://14.145.225.183:8888/udp/239.77.0.28:5146 -- 0.16 MB/s
CETV2,http://61.145.208.25:9090/udp/239.77.0.28:5146 -- 0.22 MB/s
CGTN俄语高清,http://120.238.99.51:8888/udp/239.253.43.201:5146 -- 0.41 MB/s
CGTN俄语高清,http://113.100.72.119:8899/udp/239.253.43.201:5146 -- 0.43 MB/s
CGTN俄语高清,http://113.90.244.76:4000/udp/239.253.43.201:5146 -- 0.44 MB/s
CGTN俄语高清,http://14.121.146.213:554/udp/239.253.43.201:5146 -- 0.12 MB/s
CGTN俄语高清,http://119.131.26.82:9003/udp/239.253.43.201:5146 -- 0.43 MB/s
CGTN俄语高清,http://183.7.121.196:8088/udp/239.253.43.201:5146 -- 0.23 MB/s
CGTN俄语高清,http://61.145.208.25:9090/udp/239.253.43.201:5146 -- 0.00 MB/s
CGTN俄语高清,http://14.145.225.183:8888/udp/239.253.43.201:5146 -- 0.43 MB/s
CGTN俄语高清,http://125.89.163.44:8888/udp/239.253.43.201:5146 -- 0.43 MB/s
CGTN法语高清,http://120.238.99.51:8888/udp/239.77.0.228:5146 -- 0.18 MB/s
CGTN法语高清,http://14.121.146.213:554/udp/239.77.0.228:5146 -- 0.12 MB/s
CGTN法语高清,http://119.131.26.82:9003/udp/239.77.0.228:5146 -- 0.43 MB/s
CGTN法语高清,http://119.134.111.57:8888/udp/239.77.0.228:5146 -- 0.11 MB/s
CGTN法语高清,http://125.89.163.44:8888/udp/239.77.0.228:5146 -- 0.43 MB/s
CGTN法语高清,http://119.134.111.179:8888/udp/239.77.0.228:5146 -- 0.33 MB/s
CGTN法语高清,http://183.7.121.196:8088/udp/239.77.0.228:5146 -- 0.23 MB/s
CGTN法语高清,http://113.100.72.119:8899/udp/239.77.0.228:5146 -- 0.44 MB/s
CGTN法语高清,http://61.145.208.25:9090/udp/239.77.0.228:5146 -- 0.00 MB/s
CGTN法语高清,http://113.90.244.76:4000/udp/239.77.0.228:5146 -- 0.44 MB/s
CGTN法语高清,http://58.63.65.114:8888/udp/239.77.0.228:5146 -- 0.39 MB/s
CGTN英语高清,http://14.145.225.183:8888/udp/239.77.0.199:5146 -- 0.22 MB/s
CGTN英语高清,http://113.90.244.76:4000/udp/239.77.0.199:5146 -- 0.25 MB/s
CGTN英语高清,http://14.121.146.213:554/udp/239.77.0.199:5146 -- 0.10 MB/s
CGTN英语高清,http://119.134.111.57:8888/udp/239.77.0.199:5146 -- 0.33 MB/s
CGTN英语高清,http://113.100.72.119:8899/udp/239.77.0.199:5146 -- 0.41 MB/s
CGTN英语高清,http://183.7.121.196:8088/udp/239.77.0.199:5146 -- 0.24 MB/s
CGTN英语高清,http://183.31.11.18:8000/udp/239.77.0.199:5146 -- 0.05 MB/s
CGTN英语高清,http://119.131.26.82:9003/udp/239.77.0.199:5146 -- 0.36 MB/s
CGTN英语高清,http://58.63.65.114:8888/udp/239.77.0.199:5146 -- 0.26 MB/s
CGTN英语高清,http://61.145.208.25:9090/udp/239.77.0.199:5146 -- 0.08 MB/s
CGTN西班牙语高清,http://14.145.225.183:8888/udp/239.77.0.221:5146 -- 0.44 MB/s
CGTN西班牙语高清,http://125.89.163.44:8888/udp/239.77.0.221:5146 -- 0.43 MB/s
CGTN西班牙语高清,http://61.145.208.25:9090/udp/239.77.0.221:5146 -- 0.37 MB/s
CGTN西班牙语高清,http://183.7.121.196:8088/udp/239.77.0.221:5146 -- 0.43 MB/s
CGTN西班牙语高清,http://14.121.146.213:554/udp/239.77.0.221:5146 -- 0.16 MB/s
CGTN西班牙语高清,http://113.90.244.76:4000/udp/239.77.0.221:5146 -- 0.44 MB/s
CGTN西班牙语高清,http://119.134.111.57:8888/udp/239.77.0.221:5146 -- 0.00 MB/s
CGTN西班牙语高清,http://58.63.65.114:8888/udp/239.77.0.221:5146 -- 0.43 MB/s
CGTN西班牙语高清,http://120.238.99.51:8888/udp/239.77.0.221:5146 -- 0.41 MB/s
CGTN西班牙语高清,http://119.131.26.82:9003/udp/239.77.0.221:5146 -- 0.36 MB/s
CGTN西班牙语高清,http://113.100.72.119:8899/udp/239.77.0.221:5146 -- 0.25 MB/s
CGTN阿拉伯语高清,http://116.17.140.250:9999/udp/239.253.43.200:5146 -- 0.19 MB/s
CGTN阿拉伯语高清,http://113.100.72.119:8899/udp/239.253.43.200:5146 -- 0.24 MB/s
CGTN阿拉伯语高清,http://61.145.208.25:9090/udp/239.253.43.200:5146 -- 0.28 MB/s
CGTN阿拉伯语高清,http://14.121.146.213:554/udp/239.253.43.200:5146 -- 0.23 MB/s
CGTN阿拉伯语高清,http://58.63.65.114:8888/udp/239.253.43.200:5146 -- 0.41 MB/s
CGTN阿拉伯语高清,http://113.90.244.76:4000/udp/239.253.43.200:5146 -- 0.13 MB/s
CGTN阿拉伯语高清,http://119.134.111.179:8888/udp/239.253.43.200:5146 -- 0.11 MB/s
CGTN阿拉伯语高清,http://14.145.225.183:8888/udp/239.253.43.200:5146 -- 0.35 MB/s
CGTN阿拉伯语高清,http://119.134.111.57:8888/udp/239.253.43.200:5146 -- 0.09 MB/s
CGTN阿拉伯语高清,http://119.131.26.82:9003/udp/239.253.43.200:5146 -- 0.43 MB/s
CGTN阿拉伯语高清,http://183.7.121.196:8088/udp/239.253.43.200:5146 -- 0.06 MB/s
CGTN阿拉伯语高清,http://125.89.163.44:8888/udp/239.253.43.200:5146 -- 0.33 MB/s
CHC高清电影,http://14.145.225.183:8888/udp/239.77.0.27:5146 -- 0.43 MB/s
CHC高清电影,http://125.89.163.44:8888/udp/239.77.0.27:5146 -- 0.43 MB/s
CHC高清电影,http://120.238.99.51:8888/udp/239.77.0.27:5146 -- 0.40 MB/s
CHC高清电影,http://14.121.146.213:554/udp/239.77.0.27:5146 -- 0.20 MB/s
CHC高清电影,http://183.7.121.196:8088/udp/239.77.0.27:5146 -- 0.40 MB/s
CHC高清电影,http://58.63.65.114:8888/udp/239.77.0.27:5146 -- 0.42 MB/s
CHC高清电影,http://119.131.26.82:9003/udp/239.77.0.27:5146 -- 0.45 MB/s
CHC高清电影,http://113.90.244.76:4000/udp/239.77.0.27:5146 -- 0.44 MB/s
CHC高清电影,http://119.134.111.179:8888/udp/239.77.0.27:5146 -- 0.00 MB/s
CHC高清电影,http://61.145.208.25:9090/udp/239.77.0.27:5146 -- 0.22 MB/s
CHC高清电影,http://119.134.111.57:8888/udp/239.77.0.27:5146 -- 0.09 MB/s
CHC高清电影,http://113.100.72.119:8899/udp/239.77.0.27:5146 -- 0.42 MB/s
HZTV1,http://120.238.99.51:8888/udp/239.77.1.232:5146 -- 0.42 MB/s
HZTV1,http://113.90.244.76:4000/udp/239.77.1.232:5146 -- 0.25 MB/s
HZTV1,http://113.100.72.119:8899/udp/239.77.1.232:5146 -- 0.25 MB/s
HZTV1,http://183.7.121.196:8088/udp/239.77.1.232:5146 -- 0.43 MB/s
HZTV1,http://119.134.111.179:8888/udp/239.77.1.232:5146 -- 0.15 MB/s
HZTV1,http://61.145.208.25:9090/udp/239.77.1.232:5146 -- 0.14 MB/s
HZTV1,http://14.145.225.183:8888/udp/239.77.1.232:5146 -- 0.46 MB/s
HZTV1,http://119.131.26.82:9003/udp/239.77.1.232:5146 -- 0.42 MB/s
HZTV1,http://14.121.146.213:554/udp/239.77.1.232:5146 -- 0.24 MB/s
HZTV1,http://119.134.111.57:8888/udp/239.77.1.232:5146 -- 0.09 MB/s
HZTV1,http://125.89.163.44:8888/udp/239.77.1.232:5146 -- 0.44 MB/s
HZTV2,http://113.100.72.119:8899/udp/239.77.1.233:5146 -- 0.36 MB/s
HZTV2,http://119.131.26.82:9003/udp/239.77.1.233:5146 -- 0.42 MB/s
HZTV2,http://58.63.65.114:8888/udp/239.77.1.233:5146 -- 0.40 MB/s
HZTV2,http://113.90.244.76:4000/udp/239.77.1.233:5146 -- 0.24 MB/s
HZTV2,http://120.238.99.51:8888/udp/239.77.1.233:5146 -- 0.42 MB/s
HZTV2,http://14.145.225.183:8888/udp/239.77.1.233:5146 -- 0.22 MB/s
HZTV2,http://183.7.121.196:8088/udp/239.77.1.233:5146 -- 0.38 MB/s
HZTV2,http://119.134.111.179:8888/udp/239.77.1.233:5146 -- 0.12 MB/s
HZTV2,http://14.121.146.213:554/udp/239.77.1.233:5146 -- 0.22 MB/s
世界地理高清,http://14.121.146.213:554/udp/239.253.43.7:5146 -- 0.04 MB/s
世界地理高清,http://119.131.26.82:9003/udp/239.253.43.7:5146 -- 0.41 MB/s
世界地理高清,http://120.238.99.51:8888/udp/239.253.43.7:5146 -- 0.42 MB/s
世界地理高清,http://113.90.244.76:4000/udp/239.253.43.7:5146 -- 0.25 MB/s
世界地理高清,http://58.63.65.114:8888/udp/239.253.43.7:5146 -- 0.00 MB/s
世界地理高清,http://14.145.225.183:8888/udp/239.253.43.7:5146 -- 0.35 MB/s
世界地理高清,http://183.7.121.196:8088/udp/239.253.43.7:5146 -- 0.39 MB/s
世界地理高清,http://125.89.163.44:8888/udp/239.253.43.7:5146 -- 0.43 MB/s
世界地理高清,http://61.145.208.25:9090/udp/239.253.43.7:5146 -- 0.05 MB/s
世界地理高清,http://119.134.111.179:8888/udp/239.253.43.7:5146 -- 0.07 MB/s
东南卫视高清,http://61.145.208.25:9090/udp/239.77.0.146:5146 -- 0.35 MB/s
东南卫视高清,http://183.7.121.196:8088/udp/239.77.0.146:5146 -- 0.31 MB/s
东南卫视高清,http://58.63.65.114:8888/udp/239.77.0.146:5146 -- 0.44 MB/s
东南卫视高清,http://113.90.244.76:4000/udp/239.77.0.146:5146 -- 0.44 MB/s
东南卫视高清,http://119.131.26.82:9003/udp/239.77.0.146:5146 -- 0.39 MB/s
东南卫视高清,http://14.145.225.183:8888/udp/239.77.0.146:5146 -- 0.45 MB/s
东南卫视高清,http://119.134.111.179:8888/udp/239.77.0.146:5146 -- 0.27 MB/s
东南卫视高清,http://125.89.163.44:8888/udp/239.77.0.146:5146 -- 0.43 MB/s
东南卫视高清,http://113.100.72.119:8899/udp/239.77.0.146:5146 -- 0.34 MB/s
东南卫视高清,http://14.121.146.213:554/udp/239.77.0.146:5146 -- 0.18 MB/s
东南卫视高清,http://120.238.99.51:8888/udp/239.77.0.146:5146 -- 0.43 MB/s
东南卫视高清,http://119.134.111.57:8888/udp/239.77.0.146:5146 -- 0.19 MB/s
东方卫视高清,http://14.121.146.213:554/udp/239.77.0.98:5146 -- 0.23 MB/s
东方卫视高清,http://119.134.111.57:8888/udp/239.77.0.98:5146 -- 0.25 MB/s
东方卫视高清,http://14.145.225.183:8888/udp/239.77.0.98:5146 -- 0.45 MB/s
东方卫视高清,http://58.63.65.114:8888/udp/239.77.0.98:5146 -- 0.45 MB/s
东方卫视高清,http://183.7.121.196:8088/udp/239.77.0.98:5146 -- 0.43 MB/s
东方卫视高清,http://61.145.208.25:9090/udp/239.77.0.98:5146 -- 0.01 MB/s
东方卫视高清,http://120.238.99.51:8888/udp/239.77.0.98:5146 -- 0.43 MB/s
东方卫视高清,http://113.90.244.76:4000/udp/239.77.0.98:5146 -- 0.41 MB/s
东方卫视高清,http://113.100.72.119:8899/udp/239.77.0.98:5146 -- 0.41 MB/s
东方卫视高清,http://119.131.26.82:9003/udp/239.77.0.98:5146 -- 0.45 MB/s
东方卫视高清,http://125.89.163.44:8888/udp/239.77.0.98:5146 -- 0.43 MB/s
中国交通,http://183.7.121.196:8088/udp/239.77.1.249:5146 -- 0.41 MB/s
中国交通,http://120.238.99.51:8888/udp/239.77.1.249:5146 -- 0.39 MB/s
中国交通,http://119.134.111.57:8888/udp/239.77.1.249:5146 -- 0.19 MB/s
中国交通,http://113.100.72.119:8899/udp/239.77.1.249:5146 -- 0.36 MB/s
中国交通,http://58.63.65.114:8888/udp/239.77.1.249:5146 -- 0.39 MB/s
中国交通,http://14.121.146.213:554/udp/239.77.1.249:5146 -- 0.29 MB/s
中国交通,http://61.145.208.25:9090/udp/239.77.1.249:5146 -- 0.00 MB/s
中国交通,http://119.131.26.82:9003/udp/239.77.1.249:5146 -- 0.43 MB/s
中国交通,http://14.145.225.183:8888/udp/239.77.1.249:5146 -- 0.34 MB/s
中国交通,http://119.134.111.179:8888/udp/239.77.1.249:5146 -- 0.07 MB/s
中国交通,http://113.90.244.76:4000/udp/239.77.1.249:5146 -- 0.41 MB/s
中国教育-1高清,http://163.179.247.132:9999/udp/239.77.0.200:5146 -- 0.34 MB/s
中国教育-1高清,http://113.90.244.76:4000/udp/239.77.0.200:5146 -- 0.43 MB/s
中国教育-1高清,http://119.134.111.57:8888/udp/239.77.0.200:5146 -- 0.33 MB/s
中国教育-1高清,http://58.63.65.114:8888/udp/239.77.0.200:5146 -- 0.44 MB/s
中国教育-1高清,http://113.100.72.119:8899/udp/239.77.0.200:5146 -- 0.43 MB/s
中国教育-1高清,http://119.131.26.82:9003/udp/239.77.0.200:5146 -- 0.26 MB/s
中国教育-1高清,http://14.145.225.183:8888/udp/239.77.0.200:5146 -- 0.46 MB/s
中国教育-1高清,http://120.238.99.51:8888/udp/239.77.0.200:5146 -- 0.42 MB/s
中国教育-1高清,http://183.7.121.196:8088/udp/239.77.0.200:5146 -- 0.23 MB/s
中国教育-1高清,http://119.134.111.179:8888/udp/239.77.0.200:5146 -- 0.10 MB/s
优漫卡通,http://119.131.26.82:9003/udp/239.77.0.222:5146 -- 0.24 MB/s
优漫卡通,http://14.121.146.213:554/udp/239.77.0.222:5146 -- 0.14 MB/s
优漫卡通,http://183.7.121.196:8088/udp/239.77.0.222:5146 -- 0.23 MB/s
优漫卡通,http://14.145.225.183:8888/udp/239.77.0.222:5146 -- 0.37 MB/s
优漫卡通,http://113.100.72.119:8899/udp/239.77.0.222:5146 -- 0.25 MB/s
优漫卡通,http://58.63.65.114:8888/udp/239.77.0.222:5146 -- 0.18 MB/s
优漫卡通,http://113.90.244.76:4000/udp/239.77.0.222:5146 -- 0.11 MB/s
优漫卡通,http://61.145.208.25:9090/udp/239.77.0.222:5146 -- 0.15 MB/s
优漫卡通,http://119.134.111.57:8888/udp/239.77.0.222:5146 -- 0.07 MB/s
兵器科技高清,http://14.145.225.183:8888/udp/239.253.43.9:5146 -- 0.42 MB/s
兵器科技高清,http://113.90.244.76:4000/udp/239.253.43.9:5146 -- 0.04 MB/s
兵器科技高清,http://125.89.163.44:8888/udp/239.253.43.9:5146 -- 0.43 MB/s
兵器科技高清,http://120.238.99.51:8888/udp/239.253.43.9:5146 -- 0.43 MB/s
兵器科技高清,http://183.7.121.196:8088/udp/239.253.43.9:5146 -- 0.40 MB/s
兵器科技高清,http://61.145.208.25:9090/udp/239.253.43.9:5146 -- 0.06 MB/s
兵器科技高清,http://14.121.146.213:554/udp/239.253.43.9:5146 -- 0.23 MB/s
兵器科技高清,http://113.100.72.119:8899/udp/239.253.43.9:5146 -- 0.38 MB/s
兵器科技高清,http://119.131.26.82:9003/udp/239.253.43.9:5146 -- 0.43 MB/s
兵器科技高清,http://119.134.111.57:8888/udp/239.253.43.9:5146 -- 0.10 MB/s
兵团卫视,http://119.134.111.179:8888/udp/239.77.0.77:5146 -- 0.27 MB/s
兵团卫视,http://58.63.65.114:8888/udp/239.77.0.77:5146 -- 0.00 MB/s
兵团卫视,http://61.145.208.25:9090/udp/239.77.0.77:5146 -- 0.13 MB/s
兵团卫视,http://119.134.111.57:8888/udp/239.77.0.77:5146 -- 0.20 MB/s
兵团卫视,http://120.238.99.51:8888/udp/239.77.0.77:5146 -- 0.27 MB/s
兵团卫视,http://113.90.244.76:4000/udp/239.77.0.77:5146 -- 0.27 MB/s
兵团卫视,http://183.7.121.196:8088/udp/239.77.0.77:5146 -- 0.06 MB/s
兵团卫视,http://14.121.146.213:554/udp/239.77.0.77:5146 -- 0.17 MB/s
兵团卫视,http://113.100.72.119:8899/udp/239.77.0.77:5146 -- 0.00 MB/s
兵团卫视,http://14.145.225.183:8888/udp/239.77.0.77:5146 -- 0.41 MB/s
内蒙古卫视,http://14.121.146.213:554/udp/239.77.0.70:5146 -- 0.18 MB/s
内蒙古卫视,http://61.145.208.25:9090/udp/239.77.0.70:5146 -- 0.04 MB/s
内蒙古卫视,http://58.63.65.114:8888/udp/239.77.0.70:5146 -- 0.28 MB/s
内蒙古卫视,http://120.234.5.28:6000/udp/239.77.0.70:5146 -- 0.13 MB/s
